Date,EUR,GBP,JPY
5/31/2008,0.642926,0.504467,105.517
6/1/2008,0.642918,0.504518,105.505
6/2/2008,0.643441,0.508016,104.9865
6/3/2008,0.643984,0.508864,104.613
6/4/2008,0.647239,0.510602,105.017
6/5/2008,0.646914,0.512109,105.718
6/6/2008,0.638505,0.50958,105.735
6/7/2008,0.63557,0.507745,104.925
6/8/2008,0.633794,0.507442,104.925
6/9/2008,0.634572,0.506998,105.477
6/10/2008,0.642996,0.509336,106.802
6/11/2008,0.645161,0.510882,107.2935
6/12/2008,0.646676,0.511886,107.47
6/13/2008,0.650525,0.513815,108.073
6/14/2008,0.65017,0.513518,108.206
6/15/2008,0.650056,0.5135,108.1875
6/16/2008,0.648074,0.511151,108.228
6/17/2008,0.645045,0.510262,108.0445
6/18/2008,0.644997,0.511528,108.0205
6/19/2008,0.644114,0.508802,107.7895
6/20/2008,0.64132,0.50643,107.5515
6/21/2008,0.64073,0.506063,107.332
6/22/2008,0.640734,0.506076,107.328
6/23/2008,0.642715,0.508076,107.572
6/24/2008,0.643128,0.508457,107.9185
6/25/2008,0.641795,0.50751,107.921
6/26/2008,0.637088,0.505196,107.6485
6/27/2008,0.634884,0.50289,106.583
6/28/2008,0.633148,0.50127,106.118
6/29/2008,0.63316,0.501274,106.119
6/30/2008,0.633752,0.50168,105.952
7/1/2008,0.634224,0.501537,105.8865
7/2/2008,0.631979,0.501874,106.1185
7/3/2008,0.631796,0.503017,106.2625
7/4/2008,0.636965,0.50431,106.729
7/5/2008,0.63657,0.504462,106.804
7/6/2008,0.636566,0.504462,106.803
7/7/2008,0.638282,0.506316,107.213
7/8/2008,0.637066,0.506698,107.0725
7/9/2008,0.637078,0.50682,107.3275
7/10/2008,0.635445,0.50547,106.9985
7/11/2008,0.632001,0.504756,106.7865
7/12/2008,0.627467,0.50282,106.276
7/13/2008,0.627443,0.502806,106.271
7/14/2008,0.629014,0.503,106.442
7/15/2008,0.627396,0.499573,105.406
7/16/2008,0.629236,0.49933,104.5175
7/17/2008,0.631086,0.499848,105.4335
7/18/2008,0.630996,0.500789,106.481
7/19/2008,0.63101,0.500295,106.959
7/20/2008,0.631018,0.500295,106.931
7/21/2008,0.630348,0.501132,106.822
7/22/2008,0.62937,0.499942,106.632
7/23/2008,0.634816,0.50119,107.5645
7/24/2008,0.6378,0.502218,107.7325
7/25/2008,0.63673,0.502435,107.4075
7/26/2008,0.636574,0.502104,107.84
7/27/2008,0.636562,0.502104,107.837
7/28/2008,0.635952,0.50253,107.7205
7/29/2008,0.636992,0.502654,107.6855
7/30/2008,0.641758,0.504972,108.0455
7/31/2008,0.641036,0.504624,108.028
8/1/2008,0.64348,0.50674,107.745
8/2/2008,0.642534,0.506304,107.686
8/3/2008,0.642516,0.506298,107.685
8/4/2008,0.641804,0.507604,107.87
8/5/2008,0.644558,0.510841,108.1065
8/6/2008,0.646797,0.511908,108.679
8/7/2008,0.648714,0.513428,109.4835
8/8/2008,0.659376,0.518371,109.776
8/9/2008,0.666409,0.520568,110.167
8/10/2008,0.666422,0.52057,110.169
8/11/2008,0.667697,0.521568,109.99
8/12/2008,0.671224,0.525156,109.991
8/13/2008,0.670508,0.530068,108.9485
8/14/2008,0.671766,0.534904,109.5415
8/15/2008,0.678398,0.536731,110.245
8/16/2008,0.680916,0.535943,110.504
8/17/2008,0.680902,0.535923,110.505
8/18/2008,0.679376,0.535634,110.235
8/19/2008,0.68042,0.536922,109.899
8/20/2008,0.678063,0.536856,109.9
8/21/2008,0.675591,0.535487,109.026
8/22/2008,0.673476,0.535883,109.213
8/23/2008,0.67619,0.53946,110.035
8/24/2008,0.67601,0.539698,110.065
8/25/2008,0.677598,0.540842,109.837
8/26/2008,0.681519,0.542694,109.605
8/27/2008,0.68018,0.543172,109.357
8/28/2008,0.677943,0.545188,109.322
8/29/2008,0.679578,0.547138,108.9865
8/30/2008,0.681501,0.549149,108.812
8/31/2008,0.68145,0.549203,108.799
9/1/2008,0.683116,0.554026,108.22
9/2/2008,0.687633,0.559292,108.481
9/3/2008,0.69115,0.562798,108.623
9/4/2008,0.69139,0.563014,108.0615
9/5/2008,0.700872,0.567463,106.6875
9/6/2008,0.700928,0.566248,107.728
9/7/2008,0.700796,0.566126,107.782
9/8/2008,0.700422,0.563878,108.4855
9/9/2008,0.707594,0.568208,107.706
9/10/2008,0.70871,0.568177,107.341
9/11/2008,0.71693,0.570994,107.1005
9/12/2008,0.710504,0.565213,107.309
9/13/2008,0.70283,0.55738,107.943
9/14/2008,0.702696,0.557352,107.861
9/15/2008,0.700488,0.556534,105.728
9/16/2008,0.70349,0.558584,104.4335
9/17/2008,0.704484,0.558612,105.5785
9/18/2008,0.695546,0.549769,104.6815
9/19/2008,0.698715,0.55088,107.2355
9/20/2008,0.691233,0.545983,107.465
9/21/2008,0.69119,0.54597,107.4525
9/22/2008,0.685859,0.543386,106.446
9/23/2008,0.677738,0.53895,105.5125
9/24/2008,0.681426,0.539308,105.8465
9/25/2008,0.681508,0.540182,106.079
9/26/2008,0.68427,0.543475,105.748
9/27/2008,0.684364,0.54217,106.016
9/28/2008,0.684355,0.542174,106.0075
9/29/2008,0.692186,0.5503,105.8845
9/30/2008,0.699628,0.55593,104.873
10/1/2008,0.7097,0.562026,106.0335
10/2/2008,0.718752,0.566096,105.6115
10/3/2008,0.723184,0.565272,105.286
10/4/2008,0.725942,0.564408,105.317
10/5/2008,0.726372,0.564597,105.291
10/6/2008,0.735852,0.56955,103.1675
10/7/2008,0.736768,0.57189,102.104
10/8/2008,0.733622,0.573079,100.5255
10/9/2008,0.73163,0.579108,100.465
10/10/2008,0.73862,0.588416,99.37315
10/11/2008,0.746274,0.586943,100.664
10/12/2008,0.745701,0.586748,100.666
10/13/2008,0.736456,0.581356,100.5815
10/14/2008,0.731866,0.571772,102.335
10/15/2008,0.736054,0.573319,101.4265
10/16/2008,0.74361,0.579808,100.3295
10/17/2008,0.743136,0.577538,101.3635
10/18/2008,0.745656,0.57844,101.671
10/19/2008,0.745626,0.578411,101.67
10/20/2008,0.745346,0.577594,101.785
10/21/2008,0.754871,0.586024,101.311
10/22/2008,0.774159,0.609097,99.36835
10/23/2008,0.780062,0.616842,97.4258
10/24/2008,0.790225,0.63378,93.9204
10/25/2008,0.787405,0.62842,94.3106
10/26/2008,0.792324,0.628795,94.2651
10/27/2008,0.798964,0.640758,93.37505
10/28/2008,0.800654,0.640668,94.63325
10/29/2008,0.782216,0.620865,97.36915
10/30/2008,0.766052,0.606943,98.2088
10/31/2008,0.784915,0.618095,97.97985
11/1/2008,0.785874,0.621972,98.48945
11/2/2008,0.785707,0.621888,98.5139
11/3/2008,0.781962,0.620561,98.96325
11/4/2008,0.785706,0.631526,99.27055
11/5/2008,0.773042,0.627154,99.2831
11/6/2008,0.777868,0.630284,98.01515
11/7/2008,0.78432,0.637172,97.5526
11/8/2008,0.786272,0.639168,98.24035
11/9/2008,0.786118,0.638994,98.2854
11/10/2008,0.778756,0.634574,98.89245
11/11/2008,0.787448,0.642082,97.83645
11/12/2008,0.797095,0.653732,97.13545
11/13/2008,0.800314,0.672448,95.65395
11/14/2008,0.785694,0.674728,97.08025
11/15/2008,0.792905,0.67819,97.0849
11/16/2008,0.793519,0.678656,97.01645
11/17/2008,0.792604,0.674127,96.7428
11/18/2008,0.791775,0.666864,96.60965
11/19/2008,0.791897,0.666458,96.6825
11/20/2008,0.79885,0.671264,95.45245
11/21/2008,0.798782,0.673959,94.7187
11/22/2008,0.794566,0.67021,95.9462
11/23/2008,0.794436,0.670016,95.951
11/24/2008,0.788081,0.667724,95.7095
11/25/2008,0.774503,0.658755,96.2551
11/26/2008,0.770974,0.650885,95.20995
11/27/2008,0.774918,0.649798,95.3535
11/28/2008,0.779014,0.650132,95.37395
11/29/2008,0.78791,0.65052,95.52825
11/30/2008,0.787858,0.650602,95.5309
12/1/2008,0.789774,0.65955,94.60885
12/2/2008,0.790445,0.671006,93.33485
12/3/2008,0.788818,0.67454,93.11735
12/4/2008,0.787858,0.680108,92.9612
12/5/2008,0.785404,0.68217,92.27535
12/6/2008,0.786287,0.680388,92.81505
12/7/2008,0.786213,0.680462,92.81385
12/8/2008,0.779457,0.674852,92.9852
12/9/2008,0.775729,0.6749,92.62805
12/10/2008,0.771682,0.676105,92.57105
12/11/2008,0.760948,0.670965,92.17645
12/12/2008,0.74959,0.66919,90.4979
12/13/2008,0.746965,0.672175,91.095
12/14/2008,0.74714,0.6705,91.22265
12/15/2008,0.74068,0.66339,90.83125
12/16/2008,0.728786,0.653573,90.26025
12/17/2008,0.707304,0.644023,88.5321
12/18/2008,0.692632,0.6493,88.22195
12/19/2008,0.708253,0.665635,89.2865
12/20/2008,0.718806,0.669858,89.3056
12/21/2008,0.718762,0.669649,89.3024
12/22/2008,0.715228,0.672084,89.80515
12/23/2008,0.715569,0.675406,90.27635
12/24/2008,0.715702,0.678171,90.55635
12/25/2008,0.713738,0.678496,90.39565
12/26/2008,0.711756,0.678592,90.501
12/27/2008,0.712657,0.686458,90.7838
12/28/2008,0.71267,0.686512,90.7844
12/29/2008,0.704816,0.68254,90.41885
12/30/2008,0.709404,0.690801,90.37125
12/31/2008,0.712192,0.68979,90.43765
1/1/2009,0.715656,0.683908,90.6718
1/2/2009,0.718216,0.685991,91.16505
1/3/2009,0.718412,0.68746,91.8397
1/4/2009,0.718504,0.687524,91.8409
1/5/2009,0.727042,0.687727,92.6324
1/6/2009,0.740941,0.680756,93.6404
1/7/2009,0.736499,0.66733,93.3157
1/8/2009,0.733092,0.661111,91.92995
1/9/2009,0.734112,0.657508,90.92815
1/10/2009,0.742138,0.659474,90.3941
1/11/2009,0.742126,0.659574,90.3778
1/12/2009,0.74628,0.666951,89.8242
1/13/2009,0.753208,0.68168,89.316
1/14/2009,0.756853,0.686592,89.35595
1/15/2009,0.760314,0.684756,89.15955
1/16/2009,0.755846,0.675929,90.3213
1/17/2009,0.753705,0.678762,90.7378
1/18/2009,0.753284,0.678323,90.7574
1/19/2009,0.754068,0.68035,90.71155
1/20/2009,0.770448,0.7081,90.3494
1/21/2009,0.774168,0.722376,89.52835
1/22/2009,0.769248,0.721077,88.98165
1/23/2009,0.774509,0.728228,88.76655
1/24/2009,0.769948,0.72427,88.7795
1/25/2009,0.769942,0.724322,88.7793
1/26/2009,0.769539,0.72662,89.02045
1/27/2009,0.757476,0.710066,89.224
1/28/2009,0.755604,0.701661,89.37895
1/29/2009,0.764176,0.70279,90.0148
1/30/2009,0.77685,0.69909,89.67345
1/31/2009,0.780518,0.687796,89.9325
2/1/2009,0.780652,0.687999,89.9329
2/2/2009,0.783159,0.699604,89.57375
2/3/2009,0.776045,0.700744,89.437
2/4/2009,0.772594,0.692958,89.38745
2/5/2009,0.778944,0.6888,89.9211
2/6/2009,0.779764,0.681245,91.32125
2/7/2009,0.772798,0.676224,91.8941
2/8/2009,0.77275,0.67627,91.8977
2/9/2009,0.770778,0.673816,91.57995
2/10/2009,0.773646,0.677014,91.1474
2/11/2009,0.774605,0.692646,90.2741
2/12/2009,0.777584,0.69971,90.23095
2/13/2009,0.775795,0.694599,91.34245
2/14/2009,0.777448,0.696548,91.8633
2/15/2009,0.777654,0.69719,91.8025
2/16/2009,0.782896,0.702146,91.7194
2/17/2009,0.790376,0.702484,92.13515
2/18/2009,0.794717,0.702918,92.7695
2/19/2009,0.791678,0.698898,93.7993
2/20/2009,0.790248,0.69989,93.9594
2/21/2009,0.779618,0.692866,93.337
2/22/2009,0.77991,0.693087,93.353
2/23/2009,0.779347,0.689658,93.6229
2/24/2009,0.784298,0.689667,95.54085
2/25/2009,0.780497,0.692938,96.93825
2/26/2009,0.784643,0.700726,97.94295
2/27/2009,0.787724,0.701329,97.75735
2/28/2009,0.789304,0.698602,97.5902
3/1/2009,0.789434,0.69867,97.5836
3/2/2009,0.794212,0.706058,97.42465
3/3/2009,0.793591,0.710995,97.7668
3/4/2009,0.797229,0.710555,98.8891
3/5/2009,0.794587,0.707152,99.0456
3/6/2009,0.791618,0.70544,97.6261
3/7/2009,0.790264,0.709598,98.2552
3/8/2009,0.790239,0.709608,98.2624
3/9/2009,0.790767,0.715011,98.57265
3/10/2009,0.788274,0.723858,98.6368
3/11/2009,0.78626,0.726398,98.29345
3/12/2009,0.78047,0.722718,97.0063
3/13/2009,0.77471,0.716366,98.102
3/14/2009,0.773443,0.714184,97.9657
3/15/2009,0.773479,0.714158,97.9639
3/16/2009,0.77207,0.711,98.2402
3/17/2009,0.770052,0.711392,98.52665
3/18/2009,0.764512,0.71345,98.29495
3/19/2009,0.738533,0.696804,95.39995
3/20/2009,0.733848,0.690722,95.04105
3/21/2009,0.736312,0.691367,95.9412
3/22/2009,0.736296,0.691386,95.939
3/23/2009,0.733632,0.688378,96.41445
3/24/2009,0.735575,0.6816,97.8614
3/25/2009,0.74084,0.683438,97.7206
3/26/2009,0.736748,0.687113,98.0432
3/27/2009,0.743315,0.694604,98.2215
3/28/2009,0.752462,0.698314,97.8641
3/29/2009,0.752564,0.698646,97.8694
3/30/2009,0.757208,0.703675,97.27805
3/31/2009,0.75325,0.698785,98.6232
4/1/2009,0.756066,0.696524,98.809
4/2/2009,0.750075,0.685632,99.08355
4/3/2009,0.743932,0.677805,99.8014
4/4/2009,0.741587,0.673841,100.313
4/5/2009,0.741524,0.673836,100.3035
4/6/2009,0.740837,0.673002,100.805
4/7/2009,0.750542,0.680154,100.518
4/8/2009,0.755738,0.680536,100.0655
4/9/2009,0.754996,0.680925,100.082
4/10/2009,0.760989,0.682815,100.3875
4/11/2009,0.758414,0.681422,100.252
4/12/2009,0.758432,0.681426,100.253
4/13/2009,0.755832,0.67953,100.3675
4/14/2009,0.751439,0.67223,99.64375
4/15/2009,0.755921,0.670034,98.96545
4/16/2009,0.757722,0.668708,99.1141
4/17/2009,0.763522,0.673675,99.34705
4/18/2009,0.766624,0.675804,99.1639
4/19/2009,0.766578,0.675776,99.1606
4/20/2009,0.770568,0.682542,98.7031
4/21/2009,0.77281,0.686066,98.2235
4/22/2009,0.771838,0.685455,98.2208
4/23/2009,0.767286,0.687418,98.0238
4/24/2009,0.757487,0.68152,97.2965
4/25/2009,0.755165,0.68013,97.1675
4/26/2009,0.755179,0.68125,97.1652
4/27/2009,0.760468,0.684332,96.72305
4/28/2009,0.766927,0.684728,96.3344
4/29/2009,0.756733,0.67953,96.86595
4/30/2009,0.753086,0.675137,97.9544
5/1/2009,0.754116,0.673986,99.10305
5/2/2009,0.753563,0.670124,99.1557
5/3/2009,0.753551,0.670114,99.1627
5/4/2009,0.75123,0.669483,99.31795
5/5/2009,0.747462,0.664255,98.87455
5/6/2009,0.751654,0.664068,98.4798
5/7/2009,0.749265,0.663635,98.99965
5/8/2009,0.743668,0.662945,99.0476
5/9/2009,0.733498,0.656556,98.462
5/10/2009,0.733428,0.656558,98.4783
5/11/2009,0.734484,0.659366,98.02275
5/12/2009,0.734114,0.65797,97.10095
5/13/2009,0.732682,0.656734,96.0884
5/14/2009,0.735916,0.66006,95.5217
5/15/2009,0.736344,0.657478,95.4617
5/16/2009,0.740998,0.658731,95.208
5/17/2009,0.74107,0.658788,95.1825
5/18/2009,0.741828,0.656736,95.4909
5/19/2009,0.735681,0.648511,96.2802
5/20/2009,0.73108,0.642932,95.59145
5/21/2009,0.724669,0.63499,94.6275
5/22/2009,0.71631,0.629976,94.28825
5/23/2009,0.714378,0.627742,94.778
5/24/2009,0.71433,0.62779,94.76945
5/25/2009,0.714125,0.62901,94.85
5/26/2009,0.716232,0.62938,94.8308
5/27/2009,0.71691,0.6253,95.2266
5/28/2009,0.720622,0.62738,96.46635
5/29/2009,0.712053,0.62085,95.8797
5/30/2009,0.706764,0.617715,95.342
5/31/2009,0.706752,0.61766,95.3222
6/1/2009,0.705594,0.612516,95.46325
6/2/2009,0.703926,0.607386,96.08825
6/3/2009,0.702505,0.605185,95.91145
6/4/2009,0.70556,0.614645,96.3505
6/5/2009,0.707982,0.62223,97.25695
6/6/2009,0.715907,0.625732,98.66
6/7/2009,0.715907,0.625833,98.6611
6/8/2009,0.718646,0.62714,98.504
6/9/2009,0.716848,0.619166,98.0059
6/10/2009,0.711579,0.611793,97.80045
6/11/2009,0.712368,0.607786,97.92665
6/12/2009,0.711582,0.606074,98.01255
6/13/2009,0.713444,0.608114,98.414
6/14/2009,0.713476,0.60812,98.4122
6/15/2009,0.720206,0.611452,98.16915
6/16/2009,0.722494,0.611144,96.8219
6/17/2009,0.720895,0.61141,96.19895
6/18/2009,0.717123,0.611652,95.9949
6/19/2009,0.717922,0.60947,96.60275
6/20/2009,0.71754,0.606252,96.273
6/21/2009,0.717484,0.606222,96.2684
6/22/2009,0.720346,0.608694,95.98935
6/23/2009,0.717268,0.612184,95.37425
6/24/2009,0.711746,0.606656,95.39445
6/25/2009,0.71671,0.610864,96.1106
6/26/2009,0.71167,0.607448,95.61255
6/27/2009,0.711389,0.605162,95.192
6/28/2009,0.711364,0.605173,95.19295
6/29/2009,0.71187,0.605398,95.541
6/30/2009,0.70994,0.603612,96.03255
7/1/2009,0.710058,0.607447,96.6407
7/2/2009,0.710336,0.609088,96.3951
7/3/2009,0.714929,0.611482,95.9542
7/4/2009,0.715328,0.612254,96.04
7/5/2009,0.715377,0.61227,96.04805
7/6/2009,0.717016,0.616141,95.36505
7/7/2009,0.716014,0.616778,95.16285
7/8/2009,0.719694,0.621939,93.99455
7/9/2009,0.716692,0.617984,93.0197
7/10/2009,0.716628,0.615226,92.67665
7/11/2009,0.717524,0.61685,92.574
7/12/2009,0.717524,0.61685,92.574
7/13/2009,0.716992,0.61732,92.5929
7/14/2009,0.715602,0.614368,93.11235
7/15/2009,0.712042,0.610607,93.72135
7/16/2009,0.709126,0.609232,93.87315
7/17/2009,0.708519,0.611542,93.8612
7/18/2009,0.709144,0.612178,94.209
7/19/2009,0.709134,0.61219,94.2101
7/20/2009,0.70468,0.60763,94.46955
7/21/2009,0.703626,0.607168,93.94015
7/22/2009,0.704059,0.609271,93.57495
7/23/2009,0.703025,0.606162,94.38065
7/24/2009,0.704508,0.60725,94.82745
7/25/2009,0.704121,0.60872,94.799
7/26/2009,0.70404,0.60861,94.80375
7/27/2009,0.702482,0.60724,95.0123
7/28/2009,0.702928,0.606822,94.80845
7/29/2009,0.708158,0.609626,94.67165
7/30/2009,0.71124,0.60796,95.24725
7/31/2009,0.706826,0.603462,95.27965
8/1/2009,0.701405,0.598312,94.684
8/2/2009,0.701338,0.598226,94.6884
8/3/2009,0.698895,0.59465,94.9497
8/4/2009,0.69438,0.590288,95.1186
8/5/2009,0.694256,0.589357,95.11135
8/6/2009,0.695101,0.59124,95.29
8/7/2009,0.698946,0.597309,96.0584
8/8/2009,0.705074,0.599366,97.565
8/9/2009,0.705034,0.599375,97.5678
8/10/2009,0.705296,0.601976,97.26465
8/11/2009,0.706786,0.606695,96.53155
8/12/2009,0.705995,0.606652,95.8405
8/13/2009,0.701589,0.604109,95.873
8/14/2009,0.701432,0.604036,95.04325
8/15/2009,0.704077,0.604522,94.937
8/16/2009,0.704126,0.604588,94.9228
8/17/2009,0.708414,0.610389,94.5454
8/18/2009,0.708622,0.60838,94.8111
8/19/2009,0.706392,0.606112,94.30405
8/20/2009,0.702602,0.60538,94.2138
8/21/2009,0.69991,0.606007,94.02025
8/22/2009,0.698032,0.605686,94.385
8/23/2009,0.698008,0.605702,94.3839
8/24/2009,0.698251,0.606836,94.67965
8/25/2009,0.6991,0.610292,94.2174
8/26/2009,0.700314,0.614036,94.1668
8/27/2009,0.70111,0.616544,93.74385
8/28/2009,0.696872,0.613593,93.7008
8/29/2009,0.699159,0.614647,93.59
8/30/2009,0.699144,0.614647,93.57165
8/31/2009,0.69913,0.615446,92.97065
9/1/2009,0.698966,0.615551,93.0775
9/2/2009,0.702798,0.617469,92.6204
9/3/2009,0.7004,0.612956,92.39245
9/4/2009,0.700974,0.611682,92.77825
9/5/2009,0.699756,0.610054,93.007
9/6/2009,0.699732,0.610058,93.0069
9/7/2009,0.697696,0.610214,93.0627
9/8/2009,0.693443,0.607995,92.4979
9/9/2009,0.688714,0.605154,92.2548
9/10/2009,0.686638,0.603111,91.9891
9/11/2009,0.68529,0.599285,91.03955
9/12/2009,0.6863,0.600272,90.723
9/13/2009,0.686206,0.600218,90.6989
9/14/2009,0.68616,0.602646,90.66585
9/15/2009,0.683955,0.604465,91.085
9/16/2009,0.680916,0.606533,90.76665
9/17/2009,0.679022,0.606132,91.05855
9/18/2009,0.679666,0.61175,91.25505
9/19/2009,0.679759,0.614575,91.291
9/20/2009,0.679768,0.614642,91.2925
9/21/2009,0.681436,0.617139,91.89165
9/22/2009,0.677778,0.613636,91.48595
9/23/2009,0.676172,0.60994,91.0837
9/24/2009,0.679161,0.616228,91.02155
9/25/2009,0.681666,0.625696,90.4338
9/26/2009,0.680768,0.626868,89.6602
9/27/2009,0.680686,0.626794,89.6585
9/28/2009,0.683368,0.630446,89.36905
9/29/2009,0.685349,0.628111,89.97205
9/30/2009,0.683847,0.624274,89.75315
10/1/2009,0.685608,0.626076,89.8314
10/2/2009,0.687004,0.628745,89.45255
10/3/2009,0.686046,0.627042,89.80305
10/4/2009,0.685886,0.627058,89.7873
10/5/2009,0.683616,0.626755,89.72295
10/6/2009,0.679835,0.627254,89.07215
10/7/2009,0.680332,0.628676,88.7067
10/8/2009,0.677656,0.62365,88.40825
10/9/2009,0.678566,0.62616,89.18615
10/10/2009,0.678854,0.631094,89.743
10/11/2009,0.678898,0.63111,89.7276
10/12/2009,0.678272,0.632385,89.9948
10/13/2009,0.67547,0.632327,89.78475
10/14/2009,0.671743,0.626582,89.37985
10/15/2009,0.66977,0.619046,89.93725
10/16/2009,0.670567,0.612352,90.8878
10/17/2009,0.670812,0.611404,90.884
10/18/2009,0.670826,0.611546,90.89015
10/19/2009,0.670565,0.61226,90.78095
10/20/2009,0.668576,0.60974,90.5038
10/21/2009,0.668588,0.606042,90.8569
10/22/2009,0.666722,0.60276,91.24445
10/23/2009,0.665548,0.60621,91.737
10/24/2009,0.666355,0.613195,92.055
10/25/2009,0.666384,0.61334,92.0486
10/26/2009,0.667098,0.613084,91.9578
10/27/2009,0.673102,0.611615,92.03665
10/28/2009,0.676266,0.610909,91.19055
10/29/2009,0.67758,0.607806,90.865
10/30/2009,0.675436,0.605151,90.9492
10/31/2009,0.679556,0.608076,90.9492
11/1/2009,0.679523,0.608121,90.0725
11/2/2009,0.677474,0.609644,90.07975
11/3/2009,0.678974,0.61107,90.2551
11/4/2009,0.677106,0.606452,90.5922
11/5/2009,0.673156,0.604292,90.49415
11/6/2009,0.672552,0.60262,90.40715
11/7/2009,0.673482,0.601931,89.89
11/8/2009,0.673299,0.60175,89.89285
11/9/2009,0.668776,0.59771,89.9875
11/10/2009,0.667466,0.598408,89.89855
11/11/2009,0.666729,0.599522,89.77525
11/12/2009,0.66903,0.603562,90.00085
11/13/2009,0.672278,0.601046,89.982
11/14/2009,0.671002,0.599754,89.6358
11/15/2009,0.670888,0.599652,89.63565
11/16/2009,0.668374,0.597512,89.4624
11/17/2009,0.670282,0.594808,89.13975
11/18/2009,0.670309,0.595554,89.24065
11/19/2009,0.670896,0.599587,89.051
11/20/2009,0.671876,0.603278,88.939
11/21/2009,0.672798,0.605814,88.89
11/22/2009,0.67278,0.605814,88.88295
11/23/2009,0.669138,0.603468,88.913
11/24/2009,0.668903,0.603536,88.70945
11/25/2009,0.665422,0.600429,87.99855
11/26/2009,0.66332,0.602408,86.85195
11/27/2009,0.669391,0.608726,86.38595
11/28/2009,0.66717,0.605918,86.5435
11/29/2009,0.667045,0.605726,86.6065
11/30/2009,0.665442,0.60606,86.4353
12/1/2009,0.664412,0.605349,86.7845
12/2/2009,0.663172,0.601292,87.08845
12/3/2009,0.662658,0.601068,87.90155
12/4/2009,0.66628,0.60398,88.78255
12/5/2009,0.673146,0.607154,90.5557
12/6/2009,0.673093,0.607282,90.53265
12/7/2009,0.673626,0.608632,89.8791
12/8/2009,0.675801,0.610984,88.8082
12/9/2009,0.679212,0.615082,88.0851
12/10/2009,0.679028,0.614426,88.1431
12/11/2009,0.680068,0.61426,88.8717
12/12/2009,0.684144,0.614968,89.0735
12/13/2009,0.684078,0.615012,89.0653
12/14/2009,0.682799,0.615216,88.68735
12/15/2009,0.685408,0.6146,89.19025
12/16/2009,0.687444,0.61345,89.64285
12/17/2009,0.694196,0.616894,89.97135
12/18/2009,0.696786,0.618662,90.05685
12/19/2009,0.697433,0.618884,90.4794
12/20/2009,0.697528,0.618931,90.47675
12/21/2009,0.69802,0.620552,90.5976
12/22/2009,0.700028,0.624002,91.41545
12/23/2009,0.700371,0.626663,91.6912
12/24/2009,0.69634,0.626062,91.49375
12/25/2009,0.69526,0.626449,91.4263
12/26/2009,0.69454,0.624355,91.195
12/27/2009,0.695014,0.626775,91.3764
12/28/2009,0.694978,0.625933,91.5392
12/29/2009,0.695016,0.625481,91.76185
12/30/2009,0.697703,0.62787,92.23425
12/31/2009,0.69603,0.620078,92.57215
1/1/2010,0.698695,0.61895,93.0443
1/2/2010,0.694975,0.619945,93.025
1/3/2010,0.698692,0.618958,93.0339
1/4/2010,0.69668,0.619966,92.78795
1/5/2010,0.693642,0.622742,91.94945
1/6/2010,0.696122,0.625313,92.1505
1/7/2010,0.6961,0.626364,92.7399
1/8/2010,0.697674,0.625772,93.10715
1/9/2010,0.693968,0.624142,92.6644
1/10/2010,0.693864,0.624022,92.64515
1/11/2010,0.68946,0.620532,92.29575
1/12/2010,0.689805,0.620146,91.6989
1/13/2010,0.689526,0.616382,91.23615
1/14/2010,0.689052,0.613644,91.4816
1/15/2010,0.693678,0.613438,90.9823
1/16/2010,0.695116,0.614851,90.7742
1/17/2010,0.695265,0.614914,90.77505
1/18/2010,0.695696,0.613025,90.8239
1/19/2010,0.696995,0.610482,90.77115
1/20/2010,0.705037,0.613406,91.1116
1/21/2010,0.709716,0.616172,91.2985
1/22/2010,0.707824,0.618016,90.14495
1/23/2010,0.707429,0.620922,89.8324
1/24/2010,0.707095,0.620745,89.917
1/25/2010,0.706434,0.619057,90.17065
1/26/2010,0.708948,0.61772,89.89145
1/27/2010,0.711225,0.618632,89.4816
1/28/2010,0.714156,0.617556,90.1313
1/29/2010,0.717594,0.621122,90.1662
1/30/2010,0.721371,0.625524,90.27325
1/31/2010,0.721373,0.625686,90.23055
2/1/2010,0.71979,0.627552,90.35745
2/2/2010,0.717586,0.626912,90.61475
2/3/2010,0.716394,0.625968,90.61355
2/4/2010,0.722408,0.630736,90.5016
2/5/2010,0.730511,0.637028,89.4379
2/6/2010,0.731074,0.638508,89.2469
2/7/2010,0.73086,0.638504,89.26125
2/8/2010,0.731716,0.640898,89.34435
2/9/2010,0.729012,0.640168,89.48915
2/10/2010,0.726702,0.63859,89.75415
2/11/2010,0.728284,0.639851,89.86055
2/12/2010,0.733484,0.638168,89.89805
2/13/2010,0.73352,0.636902,89.9332
2/14/2010,0.733612,0.636979,89.944
2/15/2010,0.73509,0.63833,90.0253
2/16/2010,0.730395,0.63621,90.0349
2/17/2010,0.73016,0.635235,90.74605
2/18/2010,0.736165,0.64047,91.0271
2/19/2010,0.739485,0.64861,91.82015
2/20/2010,0.734646,0.646312,91.5218
2/21/2010,0.734508,0.646283,91.5136
2/22/2010,0.734875,0.64611,91.3436
2/23/2010,0.736485,0.646885,90.61665
2/24/2010,0.738145,0.648085,90.137
2/25/2010,0.740715,0.65433,89.23665
2/26/2010,0.73528,0.65615,89.1054
2/27/2010,0.733746,0.656314,88.9422
2/28/2010,0.733584,0.656514,88.93395
3/1/2010,0.73717,0.665885,89.21785
3/2/2010,0.73786,0.669265,89.0334
3/3/2010,0.731905,0.66404,88.65575
