urls,male,female,university,college,intermediate,education_not_required,banking,insurance,security,real_estate,employee,observer,manager,chief_manager,age,min_age,max_age,min_exp,max_exp,min_salary,max_salary
https://careerbuilder.vn/vi/tim-viec-lam/project-development-manager-real-estates.35B7B6D7.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,35 - 55,35,55,10,30,55,77
https://careerbuilder.vn/vi/tim-viec-lam/deputy-manager-of-investment-and-asset-management-industrial-real-estate.35B76CBE.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,7,10,55,77
https://careerbuilder.vn/vi/tim-viec-lam/senior-sales-manager-hcmc.35B731AD.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25 - 30,25,30,2,5,55,66
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-thu-nhap-tu-50-100-trieu.35B74FA8.html,0,0,0,1,0,0,0,1,0,1,0,0,1,0,28 - 45,28,45,2,3,50,100
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager-factory-construction-industrial-epc.35B79A04.html,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30 - 49,30,49,15,30,50,85
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-phap-che.35B7AD66.html,0,0,1,0,0,0,0,0,1,1,0,0,1,0,28 - 45,28,45,6,10,50,80
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phap-ly-tap-doan-bat-dong-san.35B7954E.html,0,0,1,0,0,0,0,0,0,1,0,0,0,1,30 - 45,30,45,5,10,50,80
https://careerbuilder.vn/vi/tim-viec-lam/project-legal-manager-licensing-manager.35B7BBB1.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,10,20,50,70
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-marketing.35B7C125.html,0,1,1,0,0,0,0,0,0,1,0,0,0,1,not_limited,not_limited,not_limited,10,20,50,70
https://careerbuilder.vn/vi/tim-viec-lam/senior-sales-manager-real-esate.35B728D4.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,5,20,50,70
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-phap-che-bat-dong-san.35B7678B.html,0,1,1,0,0,0,0,0,0,1,0,0,1,0,40 - 45,40,45,0,10,44,66
https://careerbuilder.vn/vi/tim-viec-lam/q2-hcm-product-manager-fintech.35B7676D.html,0,0,1,0,0,0,1,0,0,0,0,0,1,0,not_limited,not_limited,not_limited,3,5,44,55
https://careerbuilder.vn/vi/tim-viec-lam/senior-consultant-sap-consulting-fico-pp-hcm-sd-mm-technology.35B722CD.html,0,0,1,0,0,0,1,0,0,0,0,1,0,0,not_limited,not_limited,not_limited,6,7,44,55
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-san.35B740AA.html,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30 - 40,30,40,2,3,40,100
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-phap-ly.35B7957A.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,5,10,40,80
https://careerbuilder.vn/vi/tim-viec-lam/head-of-treasury-and-cash-management.35B79C1E.html,0,0,0,0,0,1,1,0,0,0,0,1,0,0,not_limited,not_limited,not_limited,5,10,40,70
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-quan-tri-dau-tu.35B755DB.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,3,15,40,70
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-truong-tap-doan.35B225CF.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28 - 45,28,45,5,10,40,60
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-marketing-chu-dau-tu-bds.35B79948.html,0,1,1,0,0,0,0,0,0,1,0,0,0,1,not_limited,not_limited,not_limited,10,20,40,60
https://careerbuilder.vn/vi/tim-viec-lam/regional-construction-manager.35B797B9.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,4,5,40,60
https://careerbuilder.vn/vi/tim-viec-lam/truong-bo-phan-quan-ly-thiet-ke-kien-truc.35B7C2F8.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,33 - 45,33,45,10,20,40,50
https://careerbuilder.vn/vi/tim-viec-lam/structural-design-manager.35B7964B.html,0,0,0,1,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,10,20,40,50
https://careerbuilder.vn/vi/tim-viec-lam/commercial-leasing-korean-japanese-speaking.35B7C2CA.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,5,10,40,50
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-hanh-chinh-nhan-su.35B79739.html,0,1,1,0,0,0,1,0,0,1,0,0,1,0,28 - 35,28,35,2,4,40,50
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phap-ly.35B7C191.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,4,7,35,70
https://careerbuilder.vn/vi/tim-viec-lam/senior-architect.35B7BBCB.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,5,10,35,60
https://careerbuilder.vn/vi/tim-viec-lam/marketing-manager.35B78D84.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,25 - 35,25,35,3,5,35,50
https://careerbuilder.vn/vi/tim-viec-lam/hcmc-remote-_-senior-analyst-english-business-level-_-19728.35B74F99.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,28 - 40,28,40,3,5,35,50
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-chi-nhanh.35B7BD1B.html,0,0,1,0,0,0,0,0,0,1,0,0,0,1,35 - 45,35,45,5,10,35,40
https://careerbuilder.vn/vi/tim-viec-lam/deputy-qs-manager-factory-warehouse-focus.35B793B6.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,33 - 41,33,41,5,10,35,40
https://careerbuilder.vn/vi/tim-viec-lam/senior-architect-english-speaking.35B730F0.html,1,0,1,0,0,0,0,0,0,1,0,1,0,0,30 - 40,30,40,5,15,33,66
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-tai-chinh-finance-manager.35B7C5BD.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28 - 35,28,35,3,5,33,50
https://careerbuilder.vn/vi/tim-viec-lam/m-a-relationship-manager.35B78D6A.html,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25 - 40,25,40,2,10,30,55
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-kinh-doanh-bat-dong-san.35B782D0.html,0,0,1,0,0,0,0,0,0,1,0,0,0,1,not_limited,not_limited,not_limited,5,7,30,50
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-ky-thuat-luong-30-50tr.35B77ED0.html,0,0,0,1,0,0,1,0,1,0,1,0,0,0,not_limited,not_limited,not_limited,2,15,30,50
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-quan-he-khach-hang-doanh-nghiep-cp-manager.35B7B4E2.html,0,0,1,0,0,0,1,1,0,0,0,0,1,0,26 - 35,26,35,3,8,30,50
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-khoi-dich-vu-chung-khoan.35B7A661.html,0,0,1,0,0,0,0,0,1,0,0,0,0,1,not_limited,not_limited,not_limited,5,10,30,50
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-quan-ly-rui-ro-an-ninh-thong-tin.35B7934E.html,0,0,1,0,0,0,1,0,0,0,0,1,0,0,25 - 35,25,35,5,10,30,50
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-quan-ly-tai-tro-du-an.35B72E3A.html,0,0,1,0,0,0,1,0,0,0,0,0,1,0,not_limited,not_limited,not_limited,0,5,30,50
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-quan-he-khach-hang-doanh-nghiep-cp-manager.35B78B37.html,0,0,1,0,0,0,1,1,0,0,0,0,1,0,26 - 35,26,35,3,8,30,50
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-bao-cao-kinh-doanh-bi.35B77DD8.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,3,5,30,45
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-du-an-sang-tao-so-digital-innovation-project-manager.35B77DE6.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,5,10,30,45
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-cao-cap-sang-tao-so-senior-innovation-specialist.35B77DF0.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,2,5,30,45
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-san-pham-huy-dong-dich-vu-tai-chinh-doanh-nghiep-khoi-doanh-nghiep.35B722C2.html,0,0,1,0,0,0,1,0,0,0,0,0,0,1,not_limited,not_limited,not_limited,5,7,30,45
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phong-khach-hang-doanh-nghiep-khoi-doanh-nghiep.35B722C5.html,0,0,1,0,0,0,1,0,0,0,0,0,0,1,not_limited,not_limited,not_limited,5,7,30,45
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-trung-tam-thanh-toan-quoc-te-khoi-doanh-nghiep.35B722C7.html,0,0,1,0,0,0,1,0,0,0,0,0,0,1,not_limited,not_limited,not_limited,8,10,30,45
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phong-san-pham-tin-dung-doanh-nghiep-khoi-doanh-nghiep.35B722CE.html,0,0,1,0,0,0,1,0,0,0,0,0,0,1,not_limited,not_limited,not_limited,5,7,30,45
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-du-an-khoi-cay-xanh.35B79DEA.html,0,0,1,0,0,0,0,0,0,1,0,0,0,1,30 - 45,30,45,3,5,30,40
https://careerbuilder.vn/vi/tim-viec-lam/giam-sat-huy-dong-von-nuoc-ngoai.35B7ADD6.html,0,0,1,0,0,0,1,0,1,0,0,1,0,0,not_limited,not_limited,not_limited,2,5,30,40
https://careerbuilder.vn/vi/tim-viec-lam/property-management-binh-duong.35B7BBE9.html,0,0,0,0,0,1,0,0,0,1,1,0,0,0,25 - 40,25,40,2,5,30,40
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phat-trien-kinh-doanh-san-pham-quy.35B77654.html,0,0,1,0,0,0,1,0,1,0,0,0,0,1,not_limited,not_limited,not_limited,5,10,30,40
https://careerbuilder.vn/vi/tim-viec-lam/truong-ban-dieu-hanh-khu-dan-cu.35B7AEE4.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,30 - 45,30,45,5,10,30,40
https://careerbuilder.vn/vi/tim-viec-lam/senior-developer-ruby-on-rails.35B75915.html,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25 - 40,25,40,3,5,30,40
https://careerbuilder.vn/vi/tim-viec-lam/pho-phong-phap-che.35B795D2.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,5,10,30,40
https://careerbuilder.vn/vi/tim-viec-lam/senior-software-developer-asp-net-sql.35B78216.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,4,6,30,35
https://careerbuilder.vn/vi/tim-viec-lam/credit-risk-policy-expert.35B7AEE7.html,0,0,1,0,0,0,1,0,0,0,0,1,0,0,not_limited,not_limited,not_limited,3,8,30,33
https://careerbuilder.vn/vi/tim-viec-lam/legal-assistant-manager.35B7A5E9.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,3,4,29.5,33
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phat-trien-du-an-bat-dong-san.35B76790.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,5,10,27.5,33
https://careerbuilder.vn/vi/tim-viec-lam/chief-engineer.35B72796.html,1,0,0,0,0,1,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,5,15,26,28
https://careerbuilder.vn/vi/tim-viec-lam/collection-manager.35B7B84E.html,0,0,1,0,0,0,1,0,0,0,0,0,1,0,not_limited,not_limited,not_limited,3,5,25,60
https://careerbuilder.vn/vi/tim-viec-lam/credit-risk-management.35B7B760.html,0,0,1,0,0,0,1,0,1,0,0,0,1,0,not_limited,not_limited,not_limited,3,5,25,60
https://careerbuilder.vn/vi/tim-viec-lam/kien-truc-su-chu-tri-dan-dung-concept-landscape.35B75FBC.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,30 - 45,30,45,7,20,25,50
https://careerbuilder.vn/vi/tim-viec-lam/quan-3-_-business-development-tieng-nhat-n2-rental-factory-_-19863kd.35B7A0BE.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,25 - 40,25,40,3,5,25,45
https://careerbuilder.vn/vi/tim-viec-lam/hn-hcm-truong-phong-quan-tri-rui-ro-co-k-n-linh-vuc-chung-khoan.35B784FC.html,0,0,1,0,0,0,1,0,1,0,0,0,1,0,not_limited,not_limited,not_limited,5,7,25,40
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quy-hoach-chu-dau-tu.35B79E87.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,5,7,25,40
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phap-che-linh-vuc-bds.35B7AE38.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,29 - 35,29,35,3,5,25,40
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-phap-ly-bat-dong-san.35B7C228.html,1,0,1,0,0,0,0,0,0,1,0,0,0,1,29 - 40,29,40,3,5,25,40
https://careerbuilder.vn/vi/tim-viec-lam/business-developmen-manager-headcount.35B76BC6.html,0,0,0,0,0,1,1,0,0,0,0,1,0,0,not_limited,not_limited,not_limited,5,6,25,40
https://careerbuilder.vn/vi/tim-viec-lam/direct-team-leader-nestbyaia.35B7694E.html,0,0,0,1,0,0,1,1,0,0,0,1,0,0,27 - 40,27,40,2,3,25,40
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quan-ly-thiet-ke-kien-truc.35B75331.html,1,0,1,0,0,0,0,0,0,1,1,0,0,0,30 - 40,30,40,5,12,25,37
https://careerbuilder.vn/vi/tim-viec-lam/assistant-leasing-manager.35B76BE3.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,2,3,25,36
https://careerbuilder.vn/vi/tim-viec-lam/senior-cards-usage-boost-specialist.35B7C86D.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,2,7,25,35
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phap-ly-van-hanh-du-an.35B78279.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,4,5,25,35
https://careerbuilder.vn/vi/tim-viec-lam/priority-relationship-manager.35B796D0.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,3,4,25,35
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-truong.35B7B405.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,31 - 37,31,37,5,10,25,35
https://careerbuilder.vn/vi/tim-viec-lam/ky-su-thiet-ke-dia-ky-thuat-cong-trinh.35B76490.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,3,5,25,35
https://careerbuilder.vn/vi/tim-viec-lam/ky-su-quan-ly-ky-thuat-dia-ky-thuat-cong-trinh.35B75F05.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,3,5,25,35
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-dich-vu-canh-quan-cay-xanh.35B7B448.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,35 - 50,35,50,0,8,25,30
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phap-ly-du-an.35B7C323.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27 - 45,27,45,3,15,23,30
https://careerbuilder.vn/vi/tim-viec-lam/sales-team-leader-forex.35B7786F.html,0,0,0,0,0,1,0,1,1,0,0,1,0,0,22 - 40,22,40,1,2,22,66
https://careerbuilder.vn/vi/tim-viec-lam/sales-manager-forex.35B77880.html,0,0,0,1,0,0,1,0,1,0,0,0,1,0,25 - 40,25,40,1,3,22,66
https://careerbuilder.vn/vi/tim-viec-lam/it-business-analyst-project-manager.35B71B32.html,0,0,1,0,0,0,1,0,0,0,0,1,0,0,not_limited,not_limited,not_limited,3,5,22,66
https://careerbuilder.vn/vi/tim-viec-lam/solution-consultant.35B7A864.html,0,0,0,1,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,1,2,22,44
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-b2b-tieng-nhat-chinh-sach-phuc-loi-tot.35B72373.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,30 - 40,30,40,3,5,22,44
https://careerbuilder.vn/vi/tim-viec-lam/fx-business-development-manager-vietnamese-speaker-high-commission.35B75FBB.html,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25 - 55,25,55,3,30,22,33
https://careerbuilder.vn/vi/tim-viec-lam/thu-ky-pho-tong-giam-doc-dau-tu-du-an.35B78E7F.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,3,5,22,33
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-san-luong-28-trieu-cross-long-hai.35B7C173.html,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28 - 40,28,40,3,5,22,28
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-quy-hoach-kien-truc.35B7B3E2.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,3,5,22,28
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh-bds.35B7B9E3.html,0,0,0,1,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,2,5,22,25
https://careerbuilder.vn/vi/tim-viec-lam/truong-bo-phan-tu-van.35B75AC2.html,0,0,1,0,0,0,0,0,1,0,0,1,0,0,not_limited,not_limited,not_limited,0,5,21,25
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh.35B77439.html,0,0,0,1,0,0,0,0,0,1,0,1,0,0,26 - 38,26,38,1,3,20,100
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-kinh-doanh.35B740A8.html,0,0,0,0,1,0,0,1,0,1,0,0,1,0,26 - 40,26,40,1,3,20,60
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh.35B7AB3C.html,1,0,0,1,0,0,0,0,0,1,1,0,0,0,22 - 40,22,40,1,3,20,50
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-kinh-doanh.35B740A9.html,0,0,0,1,0,0,0,0,0,1,0,0,0,1,30 - 40,30,40,2,3,20,50
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-dau-tu.35B77C84.html,0,0,1,0,0,0,1,0,1,0,0,0,1,0,not_limited,not_limited,not_limited,3,5,20,40
https://careerbuilder.vn/vi/tim-viec-lam/it-business-analyst.35B78F67.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,1,5,20,40
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-dau-tu-cao-cap.35B7AD41.html,0,0,1,0,0,0,0,0,1,0,1,0,0,0,20 - 30,20,30,2,3,20,40
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-dau-tu.35B72E8E.html,0,0,1,0,0,0,1,0,1,0,0,0,1,0,not_limited,not_limited,not_limited,3,5,20,40
https://careerbuilder.vn/vi/tim-viec-lam/customer-relations-director-korean-fdi.35B73E21.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,25 - 45,25,45,3,5,20,40
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-khai-thac-so-lieu.35B79400.html,0,0,0,1,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,0,1,20,35
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phat-trien-ung-dung-di-dong.35B793E8.html,0,0,0,1,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,0,3,20,35
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst.35B793DC.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,0,2,20,35
https://careerbuilder.vn/vi/tim-viec-lam/full-stack-developer.35B793C6.html,0,0,0,1,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,1,2,20,35
https://careerbuilder.vn/vi/tim-viec-lam/quan-1-_-deputy-manager-front-bancassurance-tieng-anh-tot-_-19684kd.35B72F57.html,0,0,1,0,0,0,1,1,0,0,1,0,0,0,29 - 37,29,37,4,7,20,35
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-xu-huong-tieu-dung-so-senior-consumer-digital-trend-specialist.35B781D1.html,0,0,1,0,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,4,6,20,35
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst-%E2%80%93-ba.35B72444.html,0,0,0,1,0,0,0,0,0,1,1,0,0,0,25 - 35,25,35,0,3,20,35
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-hoach-dinh-tai-chinh.35B75D4A.html,0,0,0,0,1,0,1,1,0,0,1,0,0,0,not_limited,not_limited,not_limited,1,2,20,35
https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-he-thong-dien-mui-ne.35B75A77.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,5,7,20,35
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-tong-hop-bat-dong-san.35B795CE.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,not_limited,not_limited,not_limited,2,3,20,35
https://careerbuilder.vn/vi/tim-viec-lam/truong-ban-quan-ly-khu-do-thi.35B78311.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,30 - 45,30,45,3,5,20,35
https://careerbuilder.vn/vi/tim-viec-lam/developer.35B7C2E3.html,0,0,0,1,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,1,3,20,30
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-marketing-du-an.35B7BF7D.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,not_limited,not_limited,not_limited,3,5,20,30
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-phap-che-uu-tien-co-kinh-nghiem-bds.35B6C305.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,25 - 35,25,35,2,10,20,30
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-marketing-uu-tien-co-kinh-nghiem-bds.35B673D4.html,0,0,0,1,0,0,0,0,0,1,0,0,0,1,25 - 33,25,33,2,5,20,30
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-phat-trien-kinh-doanh.35B79071.html,0,0,0,1,0,0,1,0,0,0,0,0,1,0,not_limited,not_limited,not_limited,5,10,20,30
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-devops.35B7BE5E.html,0,0,0,1,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,1,3,20,30
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-tai-chinh-bat-dong-san-hcm.35B7AAC4.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,25 - 35,25,35,3,7,20,30
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-phap-che-uu-tien-co-kinh-nghiem-bds.35B7B904.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,29 - 35,29,35,2,10,20,30
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-san-pham-hop-tac-bao-hiem.35B7302D.html,0,0,1,0,0,0,1,0,0,0,0,1,0,0,not_limited,not_limited,not_limited,2,7,20,30
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-dau-tu-cn-ho-chi-minh.35B72E96.html,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30 - 40,30,40,3,5,20,30
https://careerbuilder.vn/vi/tim-viec-lam/hcm-chuyen-vien-chinh-nguon-von.35B72983.html,0,0,1,0,0,0,1,0,1,0,1,0,0,0,23 - 35,23,35,2,3,20,30
https://careerbuilder.vn/vi/tim-viec-lam/senior-architect.35B754EE.html,0,0,1,0,0,0,0,0,0,1,1,0,0,0,25 - 35,25,35,0,6,20,30
https://careerbuilder.vn/vi/tim-viec-lam/binh-thanh-truong-bo-phan-bao-cao-va-phan-tich-du-lieu-thu-hoi-no.35B75427.html,0,0,0,1,0,0,1,0,0,0,0,1,0,0,not_limited,not_limited,not_limited,2,5,20,30
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-truong.35B79C68.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28 - 35,28,35,3,6,20,30
https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-tim-kiem-mat-bang-dia-diem.35B77665.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,3,5,20,28
https://careerbuilder.vn/vi/tim-viec-lam/mall-leasing-team-leader.35B79B42.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,26 - 40,26,40,3,5,20,28
https://careerbuilder.vn/vi/tim-viec-lam/kiem-soat-chat-luong-qa-qc-gap.35B7C51C.html,1,0,1,0,0,0,0,0,0,1,0,0,1,0,28 - 38,28,38,5,10,20,25
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-khach-hang-doanh-nghiep.35B77F04.html,0,0,1,0,0,0,1,0,0,0,0,0,0,1,not_limited,not_limited,not_limited,3,5,20,25
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phap-ly-du-an-chu-dau-tu.35B7AD40.html,0,1,1,0,0,0,0,0,0,1,1,0,0,0,28 - 33,28,33,0,3,20,25
https://careerbuilder.vn/vi/tim-viec-lam/kiem-toan-noi-bo-bat-dong-san.35B79947.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,30 - 38,30,38,5,10,20,25
https://careerbuilder.vn/vi/tim-viec-lam/chi-huy-truong-me.35B7308C.html,0,0,1,0,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,5,15,20,25
https://careerbuilder.vn/vi/tim-viec-lam/supplier-onboarding-treasury-and-trade-solutions.35B7674B.html,0,0,0,1,0,0,1,0,0,0,1,0,0,0,not_limited,not_limited,not_limited,3,5,20,25
https://careerbuilder.vn/vi/tim-viec-lam/chi-huy-truong.35B75F0A.html,1,0,1,0,0,0,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,2,3,20,25
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-phat-trien-du-an-bds.35B78F7C.html,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28 - 35,28,35,3,5,20,25
https://careerbuilder.vn/vi/tim-viec-lam/sourcing-manager-real-estate-agency.35B71ED3.html,0,0,0,0,0,1,0,0,0,1,0,1,0,0,not_limited,not_limited,not_limited,3,15,20,25
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-thiet-ke-du-an.35B740BE.html,1,0,0,1,0,0,0,0,0,1,0,0,1,0,30 - 40,30,40,2,3,20,25
